648 0.710830 7.69e-14 NAN NAN
649 0.352142 3.79e-15 19.000 NAN
650 0.507356 1.57e-15 39.000 NAN
651 0.224201 4.10e-17 NAN NAN
652 1.179387 2.32e-16 262.000 NAN
653 0.490507 1.19e-16 18.300 9.10
654 1.594746 3.60e-15 NAN NAN
655 0.671964 8.79e-15 NAN NAN
656 0.529121 1.37e-15 35.000 7.00
657 0.206649 4.67e-14 NAN NAN
658 1.204644 2.07e-14 NAN NAN
659 0.430367 1.51e-15 NAN NAN
660 0.771367 3.62e-15 NAN NAN
661 0.252870 5.75e-16 NAN NAN
662 0.118771 3.19e-15 62.000 15.00
663 0.154027 5.92e-14 NAN NAN
664 1.165741 4.44e-15 NAN NAN
665 0.837365 5.83e-15 NAN NAN
666 0.698261 7.70e-17 74.000 NAN
667 0.771130 5.90e-16 NAN NAN
668 1.121944 2.50e-17 NAN NAN
669 0.117802 1.61e-15 NAN NAN
670 0.278137 5.15e-14 NAN NAN
671 0.340503 2.65e-15 NAN NAN
672 0.587559 1.50e-17 35.000 NAN
673 0.529116 5.78e-15 NAN 15.00
674 0.178352 8.06e-16 NAN NAN
675 0.517405 4.20e-14 NAN NAN
676 0.739099 3.34e-16 NAN NAN
677 1.091008 4.11e-17 90.000 NAN
678 0.237383 3.18e-14 NAN NAN
679 1.347899 8.28e-15 NAN NAN
680 0.717508 3.00e-14 27.000 NAN
681 0.455060 2.01e-14 NAN 375.00
682 0.125962 7.50e-16 NAN NAN
683 0.387690 1.78e-15 8.000 393.00
684 0.410861 8.13e-17 19.000 2.30
685 0.840680 1.10e-16 NAN NAN
686 0.231603 1.13e-13 70.000 NAN
687 0.530075 2.10e-15 NAN NAN
688 1.785611 1.70e-15 112.000 23.00
689 0.719455 3.53e-15 22.000 11.00
690 0.629632 1.85e-15 NAN NAN
691 0.164950 2.37e-14 NAN NAN
692 0.583765 4.29e-16 NAN NAN
693 1.015257 5.59e-16 38.000 7.40
694 0.262026 3.67e-17 34.000 NAN
695 0.870712 4.40e-17 NAN NAN
696 0.557019 4.97e-14 NAN NAN
697 0.297692 6.55e-15 NAN NAN
698 0.613571 1.70e-15 NAN NAN
699 1.749552 3.20e-15 72.000 13.00
700 0.308918 1.98e-17 15.000 NAN
701 0.309398 1.67e-17 NAN NAN
702 0.380870 1.61e-14 19.000 NAN
703 0.156399 1.82e-15 NAN NAN
704 0.973394 3.04e-15 36.600 9.00
705 0.844081 4.81e-15 165.000 100.00
706 0.517443 8.19e-15 NAN NAN
707 0.635056 1.81e-15 24.000 23.00
708 0.890534 2.07e-15 65.000 12.00
709 1.755311 1.36e-15 104.900 NAN
710 0.305447 1.76e-17 23.100 NAN
711 1.703739 3.16e-15 52.100 9.20
712 0.915803 6.54e-16 NAN 11.30
713 0.305037 2.79e-15 15.000 NAN
714 1.019372 4.36e-16 NAN NAN
715 0.612558 4.81e-15 29.000 NAN
716 0.419280 1.50e-17 NAN NAN
717 3.059510 3.45e-15 NAN NAN
718 0.791822 1.68e-16 32.000 9.00
719 0.939165 7.35e-16 35.000 NAN
720 1.273945 1.30e-16 NAN NAN
721 1.101555 5.12e-14 NAN NAN
722 0.542936 3.66e-17 110.000 NAN
723 1.193439 2.00e-15 NAN NAN
724 0.730134 1.28e-15 NAN NAN
725 0.609607 8.20e-15 30.000 NAN
726 1.166449 4.28e-14 NAN NAN
727 0.416874 3.86e-15 26.000 NAN
728 0.640958 6.18e-16 21.300 6.30
729 0.474381 1.71e-16 NAN NAN
730 0.353293 2.50e-17 NAN NAN
731 1.358307 4.71e-15 50.000 21.00
732 1.494091 4.32e-15 60.000 NAN
733 0.560504 5.03e-18 NAN NAN
734 0.283792 9.91e-17 NAN NAN
735 0.755535 4.00e-17 NAN NAN
736 0.578363 1.08e-15 79.000 NAN
737 0.291341 5.60e-17 19.000 NAN
738 2.454609 1.11e-14 105.000 NAN
739 0.322909 5.19e-16 35.000 NAN
740 0.804304 1.10e-16 NAN NAN
741 0.390328 3.78e-16 NAN NAN
742 0.182136 5.23e-14 43.000 NAN
743 0.227565 1.14e-17 NAN NAN
744 0.215507 9.79e-15 NAN NAN
745 0.240524 2.24e-13 23.000 NAN
746 2.123506 3.30e-15 NAN NAN
747 0.804341 1.73e-15 22.400 11.00
748 1.211785 6.60e-16 50.000 32.00
749 1.747293 1.43e-14 58.000 NAN
750 1.396401 5.08e-15 56.000 22.00
751 0.306323 9.10e-16 125.000 23.00
752 0.298987 4.14e-15 14.700 29.00
753 0.255426 1.08e-15 21.000 31.00
754 0.854482 1.93e-14 NAN NAN
755 0.318941 6.06e-14 34.000 NAN
756 0.861067 3.47e-14 NAN NAN
757 0.222561 7.12e-17 NAN NAN
758 0.808546 6.00e-17 NAN NAN
759 0.586287 3.00e-15 NAN NAN
760 0.616979 6.51e-15 NAN NAN
761 0.361921 2.92e-16 NAN NAN
762 0.581017 1.92e-15 79.000 NAN
763 0.890594 5.70e-15 29.000 NAN
764 0.266474 1.56e-15 37.000 NAN
765 0.692113 4.20e-15 35.000 36.00
766 1.225782 8.60e-15 NAN NAN
767 1.297837 2.61e-15 37.000 NAN
768 1.191024 1.88e-15 45.000 2.50
769 0.653054 6.31e-15 22.500 47.00
770 0.447857 2.27e-15 31.000 NAN
771 0.586986 7.86e-15 NAN NAN
772 1.735898 8.00e-16 NAN NAN
773 0.865235 7.37e-15 NAN NAN
774 0.954158 2.00e-17 NAN NAN
775 0.286561 1.02e-16 NAN NAN
776 0.868804 1.10e-15 16.700 5.90
777 0.465365 7.41e-15 NAN NAN
778 0.899218 1.55e-14 30.000 9.00
779 0.255360 1.28e-15 64.000 NAN
780 1.600114 1.77e-13 NAN NAN
781 0.696279 5.88e-17 77.200 NAN
782 1.260214 9.20e-17 NAN NAN
783 0.779628 1.46e-16 NAN NAN
784 0.928108 4.40e-15 NAN NAN
785 0.278481 3.77e-14 NAN NAN
786 2.072153 3.01e-15 NAN NAN
787 0.573745 8.76e-16 NAN NAN
788 0.630314 1.80e-14 105.000 NAN
789 0.311813 2.87e-15 NAN NAN
790 1.036067 2.88e-15 NAN NAN
791 0.555824 8.33e-16 NAN NAN
792 0.656299 9.80e-15 31.000 NAN
793 0.682419 5.29e-15 51.000 NAN
794 1.149499 8.20e-16 NAN NAN
795 1.085521 3.30e-17 NAN NAN
796 0.397857 1.22e-14 NAN NAN
797 0.349929 1.75e-15 NAN NAN
798 0.321793 1.96e-16 NAN NAN
799 1.289379 2.62e-14 NAN NAN
800 3.378574 1.61e-12 NAN NAN
801 0.590473 7.51e-15 NAN NAN
802 0.189094 1.67e-15 13.000 NAN
803 0.235475 3.92e-16 11.000 NAN
804 0.477715 8.28e-17 117.300 22.00
805 1.565601 5.80e-15 47.700 13.00
806 1.615664 7.40e-16 70.000 2.40
807 0.874265 5.93e-16 NAN NAN
808 0.620448 7.46e-16 33.000 32.00
809 0.351125 3.27e-17 17.000 NAN
810 0.404040 1.28e-16 NAN NAN
811 0.280424 2.52e-14 69.000 NAN
812 0.477158 6.46e-16 20.000 61.00
813 0.399183 4.46e-15 37.000 NAN
814 0.236173 1.09e-14 9.000 25.00
815 0.218554 3.74e-16 8.000 NAN
816 0.625034 9.00e-16 NAN NAN
817 0.202722 8.01e-15 35.000 NAN
818 0.948237 7.25e-15 NAN NAN
819 1.221708 2.11e-14 NAN NAN
820 1.309109 3.51e-15 NAN NAN
821 0.239919 4.30e-16 NAN NAN
822 1.257788 1.99e-15 NAN NAN
823 1.032471 1.50e-14 NAN NAN
824 2.062386 2.30e-14 NAN NAN
825 1.465071 2.79e-15 99.000 NAN
826 1.110132 1.22e-12 NAN NAN
827 0.287432 1.44e-15 66.000 NAN
828 0.882778 3.33e-15 NAN NAN
829 1.293100 1.10e-15 NAN NAN
830 0.386004 1.12e-15 27.400 11.00
831 0.615538 7.20e-17 18.000 NAN
832 0.866343 2.33e-16 NAN NAN
833 1.538427 8.85e-15 NAN NAN
834 0.139460 8.48e-14 22.000 9.20
835 3.270242 2.20e-14 NAN NAN
836 0.753048 1.68e-15 NAN NAN
837 0.829829 1.64e-13 32.000 190.00
838 0.483770 1.82e-16 23.000 11.00
839 0.332887 4.02e-16 NAN NAN
840 2.184001 1.30e-15 73.000 NAN
841 0.627981 1.28e-14 24.000 9.00
842 0.323434 6.61e-16 NAN NAN
843 0.871683 4.27e-17 84.300 25.00
844 0.659794 2.10e-15 NAN NAN
845 0.768185 1.11e-15 NAN NAN
846 0.362052 1.65e-15 NAN NAN
847 1.245915 4.10e-15 NAN NAN
848 0.337586 1.50e-14 55.000 NAN
849 0.561778 3.62e-15 23.000 NAN
850 1.011234 4.00e-16 NAN NAN
851 0.839394 4.21e-16 41.700 5.70
852 0.612524 1.05e-15 NAN NAN
853 0.782887 6.32e-16 NAN NAN
854 0.419335 1.21e-15 19.500 18.00
855 0.350963 2.61e-14 NAN NAN
856 2.642223 3.43e-15 NAN NAN
857 1.592419 1.49e-14 NAN NAN
858 6.445036 3.00e-14 NAN NAN
859 0.502803 1.57e-15 NAN NAN
860 0.768672 3.73e-14 36.000 NAN
861 0.450432 1.39e-13 NAN NAN
862 0.816273 2.25e-15 NAN NAN
863 0.397585 6.12e-15 16.000 NAN
864 1.978847 8.56e-15 NAN NAN
865 0.349591 3.15e-15 NAN NAN
866 0.443398 8.19e-14 62.000 NAN
867 0.549498 2.96e-16 NAN NAN
868 0.768499 7.95e-16 26.000 2.90
869 0.730373 8.86e-17 NAN NAN
870 0.234169 1.56e-16 16.500 NAN
871 1.215698 8.17e-17 18.000 NAN
872 0.322882 7.88e-15 14.900 NAN
873 0.114368 1.14e-14 11.000 NAN
874 0.239317 2.18e-15 NAN NAN
875 0.529441 1.86e-14 63.000 NAN
876 0.877561 1.97e-16 NAN NAN
877 0.341772 1.99e-17 NAN NAN
878 0.154087 2.15e-14 NAN 3.10
879 0.803050 1.45e-15 44.600 24.00
880 1.692656 1.85e-15 NAN NAN
881 0.606887 4.66e-13 12.000 24.60
882 0.515001 3.90e-15 23.000 NAN
883 2.043082 2.27e-15 114.400 29.00
884 3.904506 1.63e-14 150.000 NAN
885 0.346797 8.06e-17 NAN NAN
886 0.892959 1.48e-16 55.000 NAN
887 1.360738 1.84e-15 40.000 3.00
888 0.223558 6.34e-16 NAN NAN
889 1.893749 8.99e-15 111.000 NAN
890 0.512211 1.93e-15 24.000 35.00
891 1.016349 8.16e-17 NAN NAN
892 0.412401 3.38e-17 38.000 NAN
893 0.444645 1.56e-15 22.000 3.10
894 0.405337 4.78e-16 29.500 6.10
895 1.242508 4.72e-16 NAN NAN
896 2.414576 1.21e-13 68.000 6.60
897 0.193105 1.06e-14 NAN NAN
898 0.306167 7.83e-16 16.000 NAN
899 1.757206 2.38e-15 50.000 NAN
900 1.683507 8.33e-16 59.000 16.00
901 1.066061 2.12e-14 29.000 NAN
902 0.355666 1.90e-16 NAN NAN
903 1.045407 6.31e-16 24.000 NAN
904 1.160593 2.86e-15 NAN NAN
905 0.367429 1.07e-14 23.000 66.00
906 0.698353 2.43e-15 NAN NAN
907 3.465038 4.92e-15 125.000 1.26
908 1.058148 1.05e-15 33.000 1.20
909 1.478480 1.27e-14 NAN NAN
910 1.077101 1.34e-12 NAN NAN
911 0.945224 1.25e-14 NAN NAN
912 1.578793 4.30e-16 NAN NAN
913 0.500254 1.32e-14 NAN NAN
914 2.780079 2.37e-15 NAN NAN
915 0.052153 1.56e-13 NAN NAN
916 0.098814 6.13e-14 NAN NAN
917 0.394133 1.21e-15 21.900 23.00
918 0.288603 3.99e-16 NAN 10.00
919 0.442838 1.11e-16 NAN NAN
920 0.874486 2.42e-15 NAN NAN
921 1.335388 1.72e-15 NAN NAN
922 0.609874 7.87e-15 88.000 12.70
923 0.445822 5.90e-16 NAN NAN
924 1.332310 2.12e-15 65.000 3.00
925 5.639047 7.95e-15 NAN NAN
926 0.712794 1.08e-14 19.000 NAN
927 0.899377 2.64e-16 NAN NAN
928 0.910363 1.97e-16 84.000 NAN
929 0.684014 3.81e-17 185.000 29.00
930 0.394836 2.64e-15 NAN NAN
931 0.548227 8.83e-15 32.000 NAN
932 0.742352 1.29e-15 29.000 70.00
933 0.409051 6.43e-16 11.000 3.50
934 0.191037 6.18e-16 NAN NAN
935 0.562558 8.13e-15 15.000 1100.00
936 0.640229 3.47e-15 20.000 NAN
937 0.062955 2.02e-18 NAN NAN
938 0.528336 1.41e-14 93.200 NAN
939 2.090248 8.30e-16 NAN NAN
940 0.361691 5.71e-16 21.000 NAN
941 0.392704 7.82e-16 13.000 NAN
942 2.391397 1.56e-15 129.400 4.90
943 0.190710 7.81e-16 NAN NAN
944 0.733744 6.86e-16 NAN NAN
945 0.322231 4.42e-15 NAN NAN
946 1.175968 9.02e-14 33.000 NAN
947 1.004513 3.12e-14 NAN NAN
948 0.233541 1.12e-14 NAN NAN
949 0.261955 1.37e-17 NAN NAN
950 0.404980 5.27e-14 NAN NAN
951 0.670480 2.85e-16 39.000 8.40
952 0.724514 1.24e-15 NAN NAN
953 0.185310 7.82e-16 5.000 NAN
954 0.234101 1.29e-14 24.000 20.00
955 0.692552 1.69e-14 NAN NAN
956 0.430278 9.56e-16 NAN NAN
957 2.107263 1.55e-15 NAN NAN
958 1.202893 5.17e-15 NAN NAN
959 0.766706 9.41e-17 30.000 NAN
960 0.947256 7.20e-16 NAN 8.90
961 2.512263 1.57e-14 NAN NAN
962 0.798452 2.55e-16 NAN NAN
963 0.731505 3.07e-15 NAN NAN
964 0.254720 9.34e-17 NAN NAN
965 2.843389 1.86e-14 NAN NAN
966 0.460974 1.09e-14 11.000 20.00
967 0.810718 1.07e-14 NAN NAN
968 0.558889 3.76e-15 52.000 NAN
969 0.956549 9.96e-14 NAN NAN
970 0.574400 4.63e-15 20.000 13.00
971 1.078953 3.77e-15 27.000 NAN
972 0.783185 1.15e-14 NAN NAN
973 1.799272 5.50e-16 NAN NAN
974 0.921491 3.31e-15 26.800 17.00
975 2.550498 1.82e-16 NAN NAN
976 1.108725 7.03e-16 NAN NAN
977 0.438113 1.55e-17 NAN NAN
978 0.375297 1.60e-14 NAN NAN
979 0.415827 1.13e-13 265.000 NAN
980 0.124924 1.28e-13 NAN 7.80
981 1.081908 3.29e-15 63.000 NAN
982 1.385604 3.97e-16 NAN NAN
983 0.554262 2.11e-15 NAN NAN
984 0.514671 5.64e-16 NAN NAN
985 0.569007 8.56e-15 NAN NAN
986 2.461052 1.32e-15 NAN NAN
987 0.536596 1.77e-15 NAN NAN
988 2.864338 1.52e-14 43.000 NAN
989 0.443649 3.30e-16 NAN NAN
990 0.633412 3.37e-16 NAN NAN
991 0.570511 1.43e-16 NAN NAN
992 0.218712 9.99e-16 NAN 5.00
993 0.454651 9.69e-16 29.000 NAN
994 1.181269 2.73e-16 NAN NAN
995 0.405769 8.39e-15 NAN NAN
996 0.357807 1.76e-15 NAN NAN
997 0.661402 5.82e-18 22.000 NAN
998 0.428341 4.74e-16 NAN NAN
999 0.484286 5.73e-17 NAN NAN
1000 0.522618 1.41e-15 41.000 4.00
1001 0.668309 8.62e-16 NAN NAN
1002 0.879791 1.70e-17 NAN NAN
1003 0.481789 1.21e-13 55.000 NAN
1004 0.464300 1.29e-16 27.300 2.16
1005 0.163727 2.88e-17 13.000 65.00
1006 0.827776 1.22e-14 30.600 25.00
1007 0.876044 1.24e-15 40.000 28.00
1008 0.596993 7.72e-16 NAN NAN
1009 0.544549 2.67e-15 NAN NAN
1010 0.241035 1.16e-17 NAN NAN
1011 0.918410 1.71e-14 84.500 NAN
1012 2.457882 6.58e-14 NAN NAN
1013 0.364912 7.05e-15 21.000 NAN
1014 0.744976 2.29e-15 NAN NAN
1015 0.313886 1.52e-16 NAN NAN
1016 0.895285 5.24e-15 27.000 NAN
1017 1.124481 1.06e-14 NAN NAN
1018 0.082747 2.55e-14 26.000 NAN
1019 0.434811 7.28e-15 NAN NAN
1020 0.702414 3.82e-15 NAN NAN
1021 0.860388 1.20e-16 200.000 21.00
1022 0.217214 2.39e-17 NAN NAN
1023 0.153716 5.22e-17 31.000 NAN
1024 0.261049 3.83e-16 22.000 12.00
1025 0.924945 1.61e-15 200.000 NAN
1026 0.461713 2.69e-15 NAN 2.20
1027 2.623859 8.00e-16 NAN NAN
1028 0.557464 6.31e-15 NAN NAN
1029 0.415813 2.97e-16 NAN NAN
1030 1.432704 2.25e-15 NAN NAN
1031 0.793903 3.60e-15 26.700 3.80
1032 1.205374 1.91e-14 NAN NAN
1033 0.538341 9.82e-16 NAN NAN
1034 0.430991 3.77e-14 NAN NAN
1035 1.223352 2.39e-14 66.000 NAN
1036 0.315835 1.77e-16 NAN NAN
1037 0.236983 3.16e-16 NAN NAN
1038 0.587477 6.60e-16 NAN NAN
1039 0.336425 2.10e-17 13.000 0.60
1040 0.426466 2.08e-15 NAN NAN
1041 0.328514 4.78e-17 NAN NAN
1042 0.931089 2.55e-15 28.000 8.00
1043 1.014219 8.84e-16 NAN NAN
1044 1.377868 2.92e-16 NAN NAN
1045 0.751261 1.66e-15 NAN 0.72
1046 0.957464 6.33e-15 58.000 NAN
1047 3.975905 7.45e-13 NAN NAN
1048 0.198436 7.79e-14 NAN NAN
1049 1.249924 3.63e-14 52.000 NAN
1050 0.217643 6.48e-15 NAN NAN
1051 0.594500 1.33e-15 NAN NAN
1052 0.782313 7.26e-15 34.000 NAN
1053 0.592885 6.64e-17 65.500 18.00
1054 0.217923 1.93e-18 22.600 NAN
1055 0.224604 1.43e-15 NAN NAN
1056 2.046838 3.60e-16 NAN NAN
1057 0.387017 2.05e-15 18.000 22.00
1058 0.384487 5.80e-16 14.000 12.00
1059 0.544800 3.82e-15 NAN NAN
1060 0.291489 2.04e-15 53.000 NAN
1061 0.281371 6.15e-15 NAN NAN
1062 0.939690 4.11e-15 NAN NAN
1063 0.551134 9.68e-15 NAN NAN
1064 0.952709 7.06e-16 NAN NAN
1065 0.852047 3.13e-15 34.000 NAN
1066 0.301490 1.32e-15 NAN NAN
1067 0.294163 5.66e-16 NAN NAN
1068 1.388137 7.61e-16 NAN NAN
1069 1.060364 3.59e-16 NAN 6.20
1070 1.515696 5.97e-16 NAN NAN
1071 1.788490 2.59e-15 NAN NAN
1072 0.226539 7.85e-18 NAN NAN
1073 0.393522 3.45e-15 NAN NAN
1074 0.598076 6.33e-15 20.000 157.00
1075 0.337321 9.32e-16 18.000 NAN
1076 0.921460 4.50e-15 120.000 NAN
1077 0.333243 3.79e-14 NAN NAN
1078 0.309905 9.36e-17 23.200 NAN
1079 0.414111 3.72e-17 NAN NAN
1080 0.902316 2.53e-15 NAN NAN
1081 1.656010 8.95e-13 NAN NAN
1082 1.915131 5.37e-15 NAN NAN
1083 1.366682 8.71e-16 64.000 3.70
1084 1.362817 1.75e-15 NAN 3.80
1085 0.974700 3.55e-16 NAN NAN
1086 1.787037 2.35e-15 59.000 0.50
1087 2.071040 8.48e-14 NAN NAN
1088 0.214771 9.07e-16 15.600 NAN
1089 0.831156 1.89e-15 NAN NAN
1090 1.874269 1.35e-15 81.000 25.00
1091 0.456512 4.59e-16 32.000 7.00
1092 0.759777 1.13e-15 17.000 13.00
1093 0.752907 2.27e-16 43.600 18.00
1094 1.846534 3.65e-14 44.000 NAN
1095 0.617107 9.60e-15 NAN NAN
1096 1.625405 4.52e-15 NAN NAN
1097 1.636792 2.79e-16 NAN NAN
1098 0.378596 2.99e-17 14.300 2.20
1099 0.405936 2.24e-16 NAN NAN
1100 0.284054 2.93e-15 11.600 36.00
1101 2.499468 3.91e-15 NAN NAN
1102 0.435759 3.55e-15 28.800 NAN
1103 0.362492 5.38e-15 NAN NAN
1104 0.359394 3.92e-16 18.000 NAN
1105 0.412230 7.58e-16 NAN NAN
1106 0.189335 5.23e-15 5.500 71.00
1107 1.161743 3.01e-16 NAN NAN
1108 1.505875 1.74e-15 NAN NAN
1109 0.223320 4.40e-16 NAN NAN
1110 0.778949 8.76e-16 23.200 8.00
1111 0.769006 5.25e-14 42.000 36.00
1112 0.279187 2.27e-14 27.000 NAN
1113 2.093136 4.91e-15 NAN 5.00
1114 0.382073 1.08e-15 NAN NAN
1115 0.270502 1.54e-15 NAN NAN
1116 0.512548 7.23e-15 NAN NAN
1117 0.245757 1.00e-15 35.800 NAN
1118 0.269415 1.46e-15 19.000 NAN
1119 0.153197 6.13e-16 NAN NAN
1120 0.246328 2.07e-14 NAN NAN
1121 0.072052 1.48e-14 49.000 NAN
1122 0.860332 9.95e-16 NAN NAN
1123 0.741640 7.29e-16 NAN 1.20
1124 0.514523 1.27e-15 NAN NAN
1125 0.199147 5.25e-16 NAN NAN
1126 0.318401 4.79e-15 NAN NAN
1127 0.307133 5.55e-15 20.000 78.00
1128 0.345698 2.37e-16 NAN NAN
1129 0.457536 6.32e-15 NAN NAN
1130 0.405043 6.00e-14 6.300 2.10
1131 6.221553 4.77e-14 171.000 NAN
1132 0.747188 1.71e-15 NAN NAN
1133 0.771493 7.62e-17 NAN NAN
1134 0.612133 3.09e-16 23.000 NAN
1135 0.067267 8.32e-15 NAN NAN
1136 2.857941 5.47e-15 122.000 NAN
1137 2.165679 2.99e-15 82.000 NAN
1138 0.507945 1.09e-15 NAN NAN
1139 0.533917 1.51e-15 NAN NAN
1140 0.744295 3.71e-14 NAN NAN
1141 0.647293 6.39e-14 25.000 9.40
1142 0.330354 4.20e-15 18.000 3.40
1143 0.686704 4.16e-14 23.000 89.00
1144 1.521545 1.28e-15 NAN NAN
1145 0.483459 1.23e-14 NAN NAN
1146 0.085284 9.17e-15 15.000 NAN
1147 0.633640 5.27e-16 NAN NAN
1148 1.889436 2.70e-16 80.000 5.50
1149 0.329532 4.49e-16 NAN NAN
1150 0.290108 7.19e-17 99.000 77.00
1151 0.487914 1.83e-15 35.000 NAN
1152 0.317315 6.04e-16 NAN NAN
1153 0.512980 5.82e-14 NAN NAN
1154 0.788354 3.25e-14 NAN NAN
1155 0.491142 9.96e-15 NAN NAN
1156 0.610259 6.74e-18 87.000 NAN
1157 0.358306 4.69e-17 21.000 NAN
1158 1.465656 1.93e-15 NAN NAN
1159 0.841865 3.06e-15 28.000 NAN
1160 1.087749 4.73e-16 NAN NAN
1161 0.305830 4.05e-14 60.500 NAN
1162 0.859192 2.14e-14 NAN NAN
1163 0.145347 4.39e-15 NAN NAN
1164 0.379536 4.32e-17 7.200 NAN
1165 0.302448 5.92e-15 10.000 NAN
1166 0.165907 2.06e-14 9.400 30.00
1167 0.670486 1.74e-15 NAN NAN
1168 0.354237 1.66e-15 17.000 NAN
1169 0.457245 1.30e-15 NAN NAN
1170 0.562711 1.18e-14 17.000 54.00
1171 0.178756 1.04e-15 41.000 NAN
1172 0.617037 1.68e-15 40.000 10.00
1173 0.473513 3.77e-17 NAN NAN
1174 0.201063 3.30e-15 NAN NAN
1175 0.096294 4.52e-14 30.000 NAN
1176 1.905809 7.72e-16 170.000 NAN
1177 1.963532 6.20e-15 NAN NAN
1178 1.876019 3.65e-14 NAN NAN
1179 0.618358 5.50e-15 18.000 NAN
1180 0.380831 1.16e-13 NAN NAN
1181 0.235303 3.34e-14 NAN NAN
1182 0.927178 7.74e-17 NAN NAN
1183 1.218354 3.08e-15 34.000 NAN
1184 1.901967 2.68e-15 92.000 2.60
1185 0.488242 4.00e-17 NAN NAN
1186 0.238778 1.25e-14 NAN NAN
1187 0.520940 7.69e-15 15.000 NAN
1188 0.149461 8.10e-16 NAN NAN
1189 0.585319 3.31e-15 NAN NAN
1190 0.484914 1.32e-16 NAN NAN
1191 0.449548 3.64e-15 NAN NAN
1192 0.418969 2.60e-14 NAN NAN
1193 1.911428 4.95e-15 NAN NAN
1194 0.549161 2.61e-14 NAN NAN
1195 0.797478 8.29e-15 NAN NAN
1196 0.859368 9.60e-15 34.000 NAN
1197 1.893353 2.30e-14 NAN NAN
1198 0.437869 1.00e-16 NAN NAN
1199 0.955672 2.35e-15 35.000 NAN
1200 1.096440 2.42e-15 35.000 NAN
1201 5.309377 2.37e-14 NAN NAN
1202 0.940962 6.41e-15 NAN NAN
1203 0.754470 3.20e-15 NAN NAN
1204 1.652862 1.49e-15 57.500 21.00
1205 0.663321 1.81e-14 NAN NAN
1206 1.657656 3.35e-16 NAN NAN
1207 0.204068 5.79e-14 18.000 NAN
1208 0.186149 6.39e-15 9.900 2.60
1209 0.912914 3.48e-14 NAN NAN
1210 0.445749 2.34e-13 NAN NAN
1211 0.381319 1.09e-15 13.700 20.00
1212 1.334557 6.41e-16 NAN NAN
1213 0.353603 1.60e-16 41.400 NAN
1214 1.054228 6.72e-15 NAN NAN
1215 3.088256 2.96e-14 85.000 NAN
1216 0.404920 4.52e-15 NAN NAN
1217 0.233326 8.11e-16 NAN NAN
1218 1.839944 5.09e-16 340.000 18.70
1219 0.526682 2.19e-14 19.000 NAN
1220 0.564475 2.20e-17 NAN NAN
1221 0.313016 7.60e-17 NAN NAN
1222 0.344643 1.05e-14 22.000 NAN
1223 0.471604 2.29e-16 NAN NAN
1224 0.880330 7.79e-15 40.000 NAN
1225 0.782598 2.49e-16 NAN NAN
1226 0.669872 2.47e-15 NAN NAN
1227 2.027524 1.44e-14 105.000 NAN
1228 0.132314 1.04e-15 NAN NAN
1229 0.781934 2.39e-15 NAN NAN
1230 0.754963 8.54e-16 76.000 NAN
1231 0.191614 2.14e-15 NAN NAN
1232 0.475393 1.33e-14 NAN NAN
1233 0.536414 1.74e-14 NAN NAN
1234 0.583550 7.20e-15 NAN NAN
1235 3.406539 1.04e-15 40.000 0.37
1236 0.641098 6.08e-15 NAN NAN
1237 0.507722 1.67e-14 34.900 NAN
1238 0.525049 1.02e-14 NAN NAN
1239 0.991027 3.91e-15 28.000 8.10
1240 0.269443 6.80e-16 NAN NAN
1241 0.335163 6.18e-17 NAN NAN
1242 0.255699 9.71e-15 NAN NAN
1243 0.375463 1.87e-15 14.800 20.00
1244 0.207636 8.86e-15 NAN NAN
1245 0.486751 1.13e-14 29.000 NAN
1246 1.092348 1.34e-14 32.000 NAN
1247 1.421654 5.46e-16 NAN NAN
1248 0.340528 4.49e-15 NAN NAN
1249 0.104695 3.67e-16 11.000 NAN
1250 0.634354 9.35e-15 NAN NAN
1251 0.206220 2.01e-15 NAN NAN
1252 2.618918 9.72e-15 245.000 NAN
1253 0.434373 1.12e-14 60.000 NAN
1254 0.350110 1.26e-15 NAN NAN
1255 0.861380 5.19e-15 NAN NAN
1256 4.878839 6.06e-15 731.400 NAN
1257 6.707046 1.27e-12 NAN NAN
1258 0.597769 5.17e-14 30.000 75.00
1259 0.957991 1.09e-14 NAN NAN
1260 0.340832 2.83e-17 NAN NAN
1261 0.778164 4.65e-15 38.000 NAN
1262 0.537624 1.61e-15 37.500 NAN
1263 0.274557 1.35e-15 NAN NAN
1264 0.659432 5.25e-15 37.000 79.00
1265 0.191443 6.73e-17 NAN NAN
1266 1.637129 8.86e-15 NAN NAN
1267 0.225004 2.87e-16 NAN NAN
1268 2.218603 3.74e-15 73.000 1.00
1269 0.505957 8.75e-15 27.000 2.30
1270 0.328665 2.72e-16 37.000 2.80
1271 1.312218 1.43e-15 NAN NAN
1272 0.297770 1.41e-17 30.000 13.00
1273 4.308190 2.33e-14 93.400 17.00
1274 0.672481 1.11e-14 NAN NAN
1275 0.542155 2.80e-14 NAN NAN
1276 0.668408 2.20e-14 33.000 NAN
1277 0.761194 2.16e-14 NAN NAN
1278 0.953384 5.39e-14 32.000 NAN
1279 1.451319 4.62e-14 NAN 26.00
1280 0.275641 1.53e-16 26.100 2.30
1281 2.191498 4.32e-15 NAN NAN
1282 0.166634 3.91e-14 NAN NAN
1283 1.081844 3.59e-16 99.000 NAN
1284 0.734185 1.26e-15 NAN NAN
1285 0.290716 9.14e-17 NAN NAN
1286 0.345582 1.49e-15 11.000 6.00
